alias,id,variation-id,name2>text
Assassin_Disturb_HeartStab_ItemSkill_Var1_hide,25072,1,Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_Var1_hid1,25073,1,Greater Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_Var1_link_hid1,25074,1,Greater Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_Var1_hide_hid1,25075,1,Greater Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_Var2,25076,1,Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_Var2_link,25077,1,Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_Var2_hide,25078,1,Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_Var2_hid1,25079,1,Greater Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_Var2_link_hid1,25080,1,Greater Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_Var2_hide_hid1,25081,1,Greater Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_Var3,25082,1,Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_Var3_link,25083,1,Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_Var3_hide,25084,1,Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_Var3_hid1,25085,1,Greater Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_Var3_link_hid1,25086,1,Greater Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_Var3_hide_hid1,25087,1,Greater Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_Var1_critical,25088,1,Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_Var1_critical_hid1,25089,1,Greater Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_Var2_critical,25090,1,Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_Var2_critical_hid1,25091,1,Greater Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_Var3_critical,25092,1,Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_Var3_critical_hid1,25093,1,Greater Heart Stab
Assassin_Disturb_PoisonHeartStab_ItemSkill_Var1,25094,1,Venom Pierce
Assassin_Disturb_PoisonHeartStab_ItemSkill_Var2,25095,1,Venom Pierce
Assassin_Disturb_PoisonHeartStab_ItemSkill_Var3,25096,1,Venom Pierce
Assassin_Disturb_HeartStab_ItemSkill_MainDealNuke_Var1,25150,1,Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_MainDealNuke_Var1_hide,25151,1,Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_MainDealNuke_Var2,25152,1,Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_MainDealNuke_Var2_hide,25153,1,Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_MainDealNuke_Var3,25154,1,Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_MainDealNuke_Var3_hide,25155,1,Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_MainDealNuke_critical_Var1,25156,1,Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_MainDealNuke_critical_Var2,25157,1,Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_MainDealNuke_critical_Var3,25158,1,Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_MainDealProb_Var1,25160,1,Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_MainDealProb_Var1_hide,25161,1,Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_MainDealProb_Var2,25162,1,Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_MainDealProb_Var2_hide,25163,1,Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_MainDealProb_Var3,25164,1,Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_MainDealProb_Var3_hide,25165,1,Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_MainDealProb_critical_Var1,25166,1,Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_MainDealProb_critical_Var2,25167,1,Heart Stab
Assassin_Disturb_HeartStab_ItemSkill_MainDealProb_critical_Var3,25168,1,Heart Stab
Assassin_Disturb_HideEscape_ItemSkill_Down_Var1,25170,1,Stealth
Assassin_Disturb_HideEscape_ItemSkill_Mount_Var1,25171,1,Stealth
Assassin_Disturb_HideEscape_ItemSkill_Stun_Var1,25172,1,Stealth
Assassin_Disturb_HideEscape_ItemSkill_Catch_Var1,25173,1,Stealth
Assassin_Disturb_HideEscape_ItemSkill_inhalation_Var1,25174,1,Stealth
Assassin_Disturb_HideEscape_ItemSkill_inhalation_NPC_Var1,25175,1,Stealth
Assassin_Disturb_Down_BackStep_Escape_ItemSkill_Var1,25176,1,Retreat
Assassin_Disturb_HideEscape_ItemSkill_Down_Var2,25177,1,Stealth
Assassin_Disturb_HideEscape_ItemSkill_Mount_Var2,25178,1,Stealth
Assassin_Disturb_HideEscape_ItemSkill_Stun_Var2,25179,1,Stealth
Assassin_Disturb_HideEscape_ItemSkill_Catch_Var2,25180,1,Stealth
Assassin_Disturb_HideEscape_ItemSkill_inhalation_Var2,25181,1,Stealth
Assassin_Disturb_HideEscape_ItemSkill_inhalation_NPC_Var2,25182,1,Stealth
Assassin_Disturb_Down_BackStep_Escape_ItemSkill_Var2,25183,1,Retreat
Assassin_Disturb_HideEscape_ItemSkill_Down_Var3,25184,1,Stealth
Assassin_Disturb_HideEscape_ItemSkill_Mount_Var3,25185,1,Stealth
Assassin_Disturb_HideEscape_ItemSkill_Stun_Var3,25186,1,Stealth
Assassin_Disturb_HideEscape_ItemSkill_Catch_Var3,25187,1,Stealth
Assassin_Disturb_HideEscape_ItemSkill_inhalation_Var3,25188,1,Stealth
Assassin_Disturb_HideEscape_ItemSkill_inhalation_NPC_Var3,25189,1,Stealth
Assassin_Disturb_Down_BackStep_Escape_ItemSkill_Var3,25190,1,Retreat
Assassin_Disturb_PoisonHeartStab_ItemSkill_MainDealNuke_Var1,25220,1,Venom Pierce
Assassin_Disturb_PoisonHeartStab_ItemSkill_MainDealNuke_Var2,25221,1,Venom Pierce
Assassin_Disturb_PoisonHeartStab_ItemSkill_MainDealNuke_Var3,25222,1,Venom Pierce
Assassin_Disturb_PoisonHeartStab_ItemSkill_MainDealProb_Var1,25225,1,Venom Pierce
Assassin_Disturb_PoisonHeartStab_ItemSkill_MainDealProb_Var2,25226,1,Venom Pierce
Assassin_Disturb_PoisonHeartStab_ItemSkill_MainDealProb_Var3,25227,1,Venom Pierce
Assassin_Disturb_Down_BackStep_ItemSkill_Var1,25230,1,Retreat
Assassin_Disturb_Down_BackStep_ItemSkill_Var2,25231,1,Retreat
Assassin_Disturb_Down_BackStep_ItemSkill_Var3,25232,1,Retreat
Assassin_Disturb_BackStep_ItemSkill_Var1,25240,1,Backstep
Assassin_Disturb_BackStep_ItemSkill_Var2,25241,1,Backstep
Assassin_Disturb_BackStep_ItemSkill_Var3,25242,1,Backstep
Assassin_Disturb_ShadowSlash_ItemSkill_KillBuff_Var1,25250,1,Shadow Slash
Assassin_Disturb_ShadowSlash_ItemSkill_ShoutSP_Var1,25260,1,Shadow Slash
Assassin_Disturb_ShadowSlash_ItemSkill_ShoutSP_Var2,25261,1,Shadow Slash
Assassin_Disturb_ShadowSlash_ItemSkill_ShoutSP_Var3,25262,1,Shadow Slash
Summoner_Summon_ThornVine_Item1_Var1_Combo1,26501,1,Vine Whip
Summoner_Summon_ThornVine_Item1_Var1_Combo2,26502,1,Vine Whip
Summoner_Summon_ThornVine_Item1_Var1_Combo3,26503,1,Vine Whip
Summoner_Summon_ThornVine_Item1_Var1_Combo4,26504,1,Greater Thorn Strike
Summoner_Summon_ThornVine_Item1_Var2_Combo1,26505,1,Vine Whip
Summoner_Summon_ThornVine_Item1_Var2_Combo2,26506,1,Vine Whip
Summoner_Summon_ThornVine_Item1_Var2_Combo3,26507,1,Vine Whip
Summoner_Summon_ThornVine_Item1_Var2_Combo4,26508,1,Greater Thorn Strike
Summoner_Summon_ThornVine_Item1_Var3_Combo1,26509,1,Vine Whip
Summoner_Summon_ThornVine_Item1_Var3_Combo2,26510,1,Vine Whip
Summoner_Summon_ThornVine_Item1_Var3_Combo3,26511,1,Vine Whip
Summoner_Summon_ThornVine_Item1_Var3_Combo4,26512,1,Greater Thorn Strike
Summoner_Summon_Hornet_Item2_Var1_Basic,26513,1,Rumblebees
Summoner_Summon_Hornet_Item2_Var1_Charge,26514,1,Greater Rumblebees
Summoner_Summon_Hornet_Item2_Var2_Basic,26515,1,Rumblebees
Summoner_Summon_Hornet_Item2_Var2_Charge,26516,1,Greater Rumblebees
Summoner_Summon_Hornet_Item2_Var3_Basic,26517,1,Rumblebees
Summoner_Summon_Hornet_Item2_Var3_Charge,26518,1,Greater Rumblebees
Summoner_Summon_ThornVine_Item3_Var1,26519,1,Vine Whip
Summoner_Summon_ThornVine_Item3_Var2,26520,1,Vine Whip
Summoner_Summon_ThornVine_Item3_Var3,26521,1,Vine Whip
Summoner_Summon_Hornet_Item4_Var1,26522,1,Rumblebees
Summoner_Summon_Hornet_Item4_Var2,26523,1,Rumblebees
Summoner_Summon_Hornet_Item4_Var3,26524,1,Rumblebees
Summoner_Summon_Hornet_Item5_Var1,26525,1,Rumblebees
Summoner_Summon_Hornet_Item5_Var2,26526,1,Rumblebees
Summoner_Summon_Hornet_Item5_Var3,26527,1,Rumblebees
Summoner_Summon_BackStep_Item6_Var1,26528,1,Second Wind
Summoner_Summon_BackStep_Catch_Item6_Var1,26529,1,Second Wind
Summoner_Summon_BackStep_CatchInhalation_Item6_Var1,26530,1,Second Wind
Summoner_Summon_BackStep_Mount_Item6_Var1,26531,1,Second Wind
Summoner_Summon_BackStep_Inhalation_Item6_Var1,26532,1,Second Wind
Summoner_Summon_BackStep_Item6_Var2,26533,1,Second Wind
Summoner_Summon_BackStep_Catch_Item6_Var2,26534,1,Second Wind
Summoner_Summon_BackStep_CatchInhalation_Item6_Var2,26535,1,Second Wind
Summoner_Summon_BackStep_Mount_Item6_Var2,26536,1,Second Wind
Summoner_Summon_BackStep_Inhalation_Item6_Var2,26537,1,Second Wind
Summoner_Summon_BackStep_Item6_Var3,26538,1,Second Wind
Summoner_Summon_BackStep_Catch_Item6_Var3,26539,1,Second Wind
Summoner_Summon_BackStep_CatchInhalation_Item6_Var3,26540,1,Second Wind
Summoner_Summon_BackStep_Mount_Item6_Var3,26541,1,Second Wind
Summoner_Summon_BackStep_Inhalation_Item6_Var3,26542,1,Second Wind
Summoner_Summon_BackwardRoll_Item6_Var1,26543,1,Retreat
Summoner_Summon_BackwardRoll_MySummoned_Item6_Var1,26544,1,Retreat
Summoner_Summon_BackwardRoll_Item6_Var2,26545,1,Retreat
Summoner_Summon_BackwardRoll_MySummoned_Item6_Var2,26546,1,Retreat
Summoner_Summon_BackwardRoll_Item6_Var3,26547,1,Retreat
Summoner_Summon_BackwardRoll_MySummoned_Item6_Var3,26548,1,Retreat
Summoner_Summon_BackwardRoll_Item7_Var1,26549,1,Retreat
Summoner_Summon_BackwardRoll_MySummoned_Item7_Var1,26550,1,Retreat
Summoner_Summon_BackwardRoll_Item7_Var2,26551,1,Retreat
Summoner_Summon_BackwardRoll_MySummoned_Item7_Var2,26552,1,Retreat
Summoner_Summon_BackwardRoll_Item7_Var3,26553,1,Retreat
Summoner_Summon_BackwardRoll_MySummoned_Item7_Var3,26554,1,Retreat
Summoner_Summon_BackwardRoll_hid_Item8_Var1,26555,1,Evade
Summoner_Summon_BackwardRoll_hid_Item8_Var2,26556,1,Evade
Summoner_Summon_BackwardRoll_hid_Item8_Var3,26557,1,Evade
Summoner_Summon_ThornVine_Item9,26558,1,Vine Whip
SwordMaster_Sword_Lightning_slash_Item_NukeCombo_Var1,27600,1,Lightning Draw
SwordMaster_Batto_Lightning_slash_Item_NukeCombo_Var1,27601,1,Lightning Draw
SwordMaster_Sword_Lightning_slash_Item_NukeCombo_Var1_hid1,27602,1,Lightning Draw
SwordMaster_Batto_Lightning_slash_Item_NukeCombo_Var1_hid1,27603,1,Lightning Draw
SwordMaster_Sword_Lightning_slash_Item_NukeCombo_Var1_hid2,27604,1,Lightning Draw
SwordMaster_Batto_Lightning_slash_Item_NukeCombo_Var1_hid2,27605,1,Lightning Draw
SwordMaster_Sword_Lightning_slash_Item_NukeCombo_Var1_hid3,27606,1,Greater Lightning Draw
SwordMaster_Batto_Lightning_slash_Item_NukeCombo_Var1_hid3,27607,1,Greater Lightning Draw
SwordMaster_Sword_Lightning_slash_Item_NukeCombo_Var2,27608,1,Lightning Draw
SwordMaster_Batto_Lightning_slash_Item_NukeCombo_Var2,27609,1,Lightning Draw
SwordMaster_Sword_Lightning_slash_Item_NukeCombo_Var2_hid1,27610,1,Lightning Draw
SwordMaster_Batto_Lightning_slash_Item_NukeCombo_Var2_hid1,27611,1,Lightning Draw
SwordMaster_Sword_Lightning_slash_Item_NukeCombo_Var2_hid2,27612,1,Lightning Draw
SwordMaster_Batto_Lightning_slash_Item_NukeCombo_Var2_hid2,27613,1,Lightning Draw
SwordMaster_Sword_Lightning_slash_Item_NukeCombo_Var2_hid3,27614,1,Greater Lightning Draw
SwordMaster_Batto_Lightning_slash_Item_NukeCombo_Var2_hid3,27615,1,Greater Lightning Draw
SwordMaster_Sword_Lightning_slash_Item_NukeCombo_Var3,27616,1,Lightning Draw
SwordMaster_Batto_Lightning_slash_Item_NukeCombo_Var3,27617,1,Lightning Draw
SwordMaster_Sword_Lightning_slash_Item_NukeCombo_Var3_hid1,27618,1,Lightning Draw
SwordMaster_Batto_Lightning_slash_Item_NukeCombo_Var3_hid1,27619,1,Lightning Draw
SwordMaster_Sword_Lightning_slash_Item_NukeCombo_Var3_hid2,27620,1,Lightning Draw
SwordMaster_Batto_Lightning_slash_Item_NukeCombo_Var3_hid2,27621,1,Lightning Draw
SwordMaster_Sword_Lightning_slash_Item_NukeCombo_Var3_hid3,27622,1,Greater Lightning Draw
SwordMaster_Batto_Lightning_slash_Item_NukeCombo_Var3_hid3,27623,1,Greater Lightning Draw
SwordMaster_Sword_Lightning_slash_Item_ShoutSP_Var1,27624,1,Lightning Draw
SwordMaster_Batto_Lightning_slash_Item_ShoutSP_Var1,27625,1,Lightning Draw
SwordMaster_Sword_Lightning_slash_Item_ShoutSP_Var2,27626,1,Lightning Draw
SwordMaster_Batto_Lightning_slash_Item_ShoutSP_Var2,27627,1,Lightning Draw
SwordMaster_Sword_Lightning_slash_Item_ShoutSP_Var3,27628,1,Lightning Draw
SwordMaster_Batto_Lightning_slash_Item_ShoutSP_Var3,27629,1,Lightning Draw
SwordMaster_Sword_Lightning_slash_Item_KillBuff_Var1,27630,1,Lightning Draw
SwordMaster_Batto_Lightning_slash_Item_KillBuff_Var1,27631,1,Lightning Draw
SwordMaster_Sword_vertical_cut_R_Item_MainDeal_Var1,27650,1,Sunder
SwordMaster_Sword_vertical_cut_L_Item_MainDeal_Var1,27651,1,Sunder
SwordMaster_Sword_vertical_cut_R_Item_MainDeal_Var1_hid1,27652,1,Greater Sunder
SwordMaster_Sword_vertical_cut_L_Item_MainDeal_Var1_hid1,27653,1,Greater Sunder
SwordMaster_Sword_vertical_cut_R_Item_MainDeal_Var2,27654,1,Sunder
SwordMaster_Sword_vertical_cut_L_Item_MainDeal_Var2,27655,1,Sunder
SwordMaster_Sword_vertical_cut_R_Item_MainDeal_Var2_hid1,27656,1,Greater Sunder
SwordMaster_Sword_vertical_cut_L_Item_MainDeal_Var2_hid1,27657,1,Greater Sunder
SwordMaster_Sword_vertical_cut_R_Item_MainDeal_Var3,27658,1,Sunder
SwordMaster_Sword_vertical_cut_L_Item_MainDeal_Var3,27659,1,Sunder
SwordMaster_Sword_vertical_cut_R_Item_MainDeal_Var3_hid1,27660,1,Greater Sunder
SwordMaster_Sword_vertical_cut_L_Item_MainDeal_Var3_hid1,27661,1,Greater Sunder
SwordMaster_Sword_vertical_cut_R_Item_MainDealNuke_Var1,27662,1,Sunder
SwordMaster_Sword_vertical_cut_L_Item_MainDealNuke_Var1,27663,1,Sunder
SwordMaster_Sword_vertical_cut_R_Item_MainDealNuke_Var2,27664,1,Sunder
SwordMaster_Sword_vertical_cut_L_Item_MainDealNuke_Var2,27665,1,Sunder
SwordMaster_Sword_vertical_cut_R_Item_MainDealNuke_Var3,27666,1,Sunder
SwordMaster_Sword_vertical_cut_L_Item_MainDealNuke_Var3,27667,1,Sunder
SwordMaster_Sword_vertical_cut_R_Item_MainDealProb_Var1,27668,1,Sunder
SwordMaster_Sword_vertical_cut_L_Item_MainDealProb_Var1,27669,1,Sunder
SwordMaster_Sword_vertical_cut_R_Item_MainDealProb_Var2,27670,1,Sunder
SwordMaster_Sword_vertical_cut_L_Item_MainDealProb_Var2,27671,1,Sunder
SwordMaster_Sword_vertical_cut_R_Item_MainDealProb_Var3,27672,1,Sunder
SwordMaster_Sword_vertical_cut_L_Item_MainDealProb_Var3,27673,1,Sunder
SwordMaster_Sword_vertical_cut_R_Item_MainDeal_Var1_hid2,27674,1,Greater Sunder
SwordMaster_Sword_vertical_cut_R_Item_MainDeal_Var2_hid2,27675,1,Greater Sunder
SwordMaster_Sword_vertical_cut_R_Item_MainDeal_Var3_hid2,27676,1,Greater Sunder
SwordMaster_Sword_escape_Item_EscapeBackRoll_Var1,27930,1,Reversal
SwordMaster_Sword_escape_Mount_Item_EscapeBackRoll_Var1,27931,1,Reversal
SwordMaster_Sword_escape_Catch_Item_EscapeBackRoll_Var1,27932,1,Reversal
SwordMaster_Sword_escape_Inhalation_Item_EscapeBackRoll_Var1,27933,1,Reversal
SwordMaster_Sword_BackwardRoll_Item_EscapeBackRoll_Var1,27934,1,Retreat
SwordMaster_Sword_escape_Item_EscapeBackRoll_Var2,27935,1,Reversal
SwordMaster_Sword_escape_Mount_Item_EscapeBackRoll_Var2,27936,1,Reversal
SwordMaster_Sword_escape_Catch_Item_EscapeBackRoll_Var2,27937,1,Reversal
SwordMaster_Sword_escape_Inhalation_Item_EscapeBackRoll_Var2,27938,1,Reversal
SwordMaster_Sword_BackwardRoll_Item_EscapeBackRoll_Var2,27939,1,Retreat
SwordMaster_Sword_escape_Item_EscapeBackRoll_Var3,27940,1,Reversal
SwordMaster_Sword_escape_Mount_Item_EscapeBackRoll_Var3,27941,1,Reversal
SwordMaster_Sword_escape_Catch_Item_EscapeBackRoll_Var3,27942,1,Reversal
SwordMaster_Sword_escape_Inhalation_Item_EscapeBackRoll_Var3,27943,1,Reversal
SwordMaster_Sword_BackwardRoll_Item_EscapeBackRoll_Var3,27944,1,Retreat
SwordMaster_Sword_BackwardRoll_Item_BackRoll_Var1,27945,1,Retreat
SwordMaster_Sword_BackwardRoll_Item_BackRoll_Var2,27946,1,Retreat
SwordMaster_Sword_BackwardRoll_Item_BackRoll_Var3,27947,1,Retreat
SwordMaster_Sword_backstep_Item_backstep_Var1,27948,1,Evade
SwordMaster_Sword_backstep_Item_backstep_Var1_hid1,27949,1,Evade
SwordMaster_Sword_backstep_Item_backstep_Var1_hid2,27950,1,Evade
SwordMaster_Sword_backstep_Item_backstep_Var2,27951,1,Evade
SwordMaster_Sword_backstep_Item_backstep_Var2_hid1,27952,1,Evade
SwordMaster_Sword_backstep_Item_backstep_Var2_hid2,27953,1,Evade
SwordMaster_Sword_backstep_Item_backstep_Var3,27954,1,Evade
SwordMaster_Sword_backstep_Item_backstep_Var3_hid1,27955,1,Evade
SwordMaster_Sword_backstep_Item_backstep_Var3_hid2,27956,1,Evade
Warlock_Spell_GroundAttack_Target,28061,1,Possession
Warlock_Spell_SummonPoint,28180,1,Branding Point
Warlock_Spell_Summon,28181,1,Branding Chant
Warlock_Summoned_Caster360,28720,1,AoE Damage
Warlock_Spell_TargetBeam_Item2_v1,28900,1,Bombardment
Warlock_Spell_TargetBeam_soul_Item2_v1,28901,1,Bombardment
Warlock_Spell_TargetBeam_Nuke_Item2_v1,28902,1,Greater Bombardment
Warlock_Spell_TargetBeam_Nuke_soul_Item2_v1,28903,1,Greater Bombardment
Warlock_Spell_TargetBeam_Item2_v2,28904,1,Bombardment
Warlock_Spell_TargetBeam_soul_Item2_v2,28905,1,Bombardment
Warlock_Spell_TargetBeam_Nuke_Item2_v2,28906,1,Greater Bombardment
Warlock_Spell_TargetBeam_Nuke_soul_Item2_v2,28907,1,Greater Bombardment
Warlock_Spell_TargetBeam_Item2_v3,28908,1,Bombardment
Warlock_Spell_TargetBeam_soul_Item2_v3,28909,1,Bombardment
Warlock_Spell_TargetBeam_Nuke_Item2_v3,28910,1,Greater Bombardment
Warlock_Spell_TargetBeam_Nuke_soul_Item2_v3,28911,1,Greater Bombardment
Warlock_Spell_TargetBeam_Item4_v1,28920,1,Bombardment
Warlock_Spell_TargetBeam_soul_Item4_v1,28921,1,Bombardment
Warlock_Spell_TargetBeam_Item4_v2,28922,1,Bombardment
Warlock_Spell_TargetBeam_soul_Item4_v2,28923,1,Bombardment
Warlock_Spell_TargetBeam_Item4_v3,28924,1,Bombardment
Warlock_Spell_TargetBeam_soul_Item4_v3,28925,1,Bombardment
Warlock_Spell_TargetBeam_Item5_v1,28930,1,Bombardment
Warlock_Spell_TargetBeam_soul_Item5_v1,28931,1,Bombardment
Warlock_Spell_TargetBeam_Item5_v2,28932,1,Bombardment
Warlock_Spell_TargetBeam_soul_Item5_v2,28933,1,Bombardment
Warlock_Spell_TargetBeam_Item5_v3,28934,1,Bombardment
Warlock_Spell_TargetBeam_soul_Item5_v3,28935,1,Bombardment
Warlock_Spell_GroundAttack_Item1_v1_combo1,28940,1,Imprison
Warlock_Spell_GroundAttack_Item1_v1_combo2,28941,1,Imprison
Warlock_Spell_GroundAttack_Item1_v1_combo3,28942,1,Imprison
Warlock_Spell_GroundAttack_Item1_v1_combo4,28943,1,Greater Imprison
Warlock_Spell_GroundAttack_Item1_v2_combo1,28944,1,Imprison
Warlock_Spell_GroundAttack_Item1_v2_combo2,28945,1,Imprison
Warlock_Spell_GroundAttack_Item1_v2_combo3,28946,1,Imprison
Warlock_Spell_GroundAttack_Item1_v2_combo4,28947,1,Greater Imprison
Warlock_Spell_GroundAttack_Item1_v3_combo1,28948,1,Imprison
Warlock_Spell_GroundAttack_Item1_v3_combo2,28949,1,Imprison
Warlock_Spell_GroundAttack_Item1_v3_combo3,28950,1,Imprison
Warlock_Spell_GroundAttack_Item1_v3_combo4,28951,1,Greater Imprison
Warlock_Spell_GroundAttack_Item3_v1,28952,1,Imprison
Warlock_Spell_GroundAttack_Item3_v2,28953,1,Imprison
Warlock_Spell_GroundAttack_Item3_v3,28954,1,Imprison
Warlock_Spell_Escape_Item6_v1,28955,1,Second Wind
Warlock_Spell_Escape_Mount_Item6_v1,28956,1,Second Wind
Warlock_Spell_Escape_Catch_Item6_v1,28957,1,Second Wind
Warlock_Spell_Escape_Inhalation_Item6_v1,28958,1,Second Wind
Warlock_Spell_BackwardRoll_Item6_v1,28959,1,Retreat
Warlock_Spell_Escape_Item6_v2,28960,1,Second Wind
Warlock_Spell_Escape_Mount_Item6_v2,28961,1,Second Wind
Warlock_Spell_Escape_Catch_Item6_v2,28962,1,Second Wind
Warlock_Spell_Escape_Inhalation_Item6_v2,28963,1,Second Wind
Warlock_Spell_BackwardRoll_Item6_v2,28964,1,Retreat
Warlock_Spell_Escape_Item6_v3,28965,1,Second Wind
Warlock_Spell_Escape_Mount_Item6_v3,28966,1,Second Wind
Warlock_Spell_Escape_Catch_Item6_v3,28967,1,Second Wind
Warlock_Spell_Escape_Inhalation_Item6_v3,28968,1,Second Wind
Warlock_Spell_BackwardRoll_Item6_v3,28969,1,Retreat
Warlock_Spell_BackwardRoll_Item7_v1,28970,1,Retreat
Warlock_Spell_BackwardRoll_Item7_v2,28971,1,Retreat
Warlock_Spell_BackwardRoll_Item7_v3,28972,1,Retreat
Warlock_Spell_Backstep_Item8_v1,28973,1,Eclipse
Warlock_Spell_Backstep_Item8_v2,28974,1,Eclipse
Warlock_Spell_Backstep_Item8_v3,28975,1,Eclipse
Warlock_Spell_Nuke_Item9,28976,1,Dragoncall
Warlock_Spell_Nuke_Item9_hid1,28977,1,Dragoncall
KungfuMaster_Attack_HeavyPunch_Test2,29030,1,Comet Strike
KungfuMaster_Attack_LowKick_Lv1_TEST,29106,1,Leg Sweep
KungfuMaster_Attack_FlameKick_Lv1_TEST,29113,1,Firestorm Kick
KungfuMaster_Attack_HeavyPunch_Test3,29158,1,Comet Strike
KungfuMaster_Attack_LeftRoll_Lv1,29185,1,
KungfuMaster_Attack_RightRoll_Lv1,29186,1,
KungfuMaster_Attack_HeavyPunch_Test1,29256,1,Comet Strike
KungfuMaster_Attack_HeavyPunch_Test,29385,1,Comet Strike
SoulFighter_Attack_Violently_Item1_Var1,35000,1,Extreme Dragonfury
SoulFighter_Attack_Violently_Item1_Var1_combo1,35001,1,Extreme Dragonfury
SoulFighter_Attack_Violently_Item1_Var1_combo2,35002,1,Extreme Dragonfury
SoulFighter_Attack_Violently_Item1_Var1_combo3,35003,1,Extreme Dragonfury
SoulFighter_Attack_Violently_Item1_Var1_combo4,35004,1,Extreme Dragonfury
SoulFighter_Attack_Violently_Item1_Var2,35005,1,Extreme Dragonfury
SoulFighter_Attack_Violently_Item1_Var2_combo1,35006,1,Extreme Dragonfury
SoulFighter_Attack_Violently_Item1_Var2_combo2,35007,1,Extreme Dragonfury
SoulFighter_Attack_Violently_Item1_Var2_combo3,35008,1,Extreme Dragonfury
SoulFighter_Attack_Violently_Item1_Var2_combo4,35009,1,Extreme Dragonfury
SoulFighter_Attack_Violently_Item1_Var3,35010,1,Extreme Dragonfury
SoulFighter_Attack_Violently_Item1_Var3_combo1,35011,1,Extreme Dragonfury
SoulFighter_Attack_Violently_Item1_Var3_combo2,35012,1,Extreme Dragonfury
SoulFighter_Attack_Violently_Item1_Var3_combo3,35013,1,Extreme Dragonfury
SoulFighter_Attack_Violently_Item1_Var3_combo4,35014,1,Extreme Dragonfury
SoulFighter_Attack_RightstepPunch_Item2_Var1_Basic,35020,1,Right Punch
SoulFighter_Attack_LeftstepPunch_Item2_Var1_Basic,35021,1,Left Punch
SoulFighter_Attack_RightstepPunch_Item2_Var1_Charge,35022,1,Extreme Right Punch
SoulFighter_Attack_LeftstepPunch_Item2_Var1_Charge,35023,1,Extreme Left Punch
SoulFighter_Attack_RightstepPunch_Item2_Var2_Basic,35024,1,Right Punch
SoulFighter_Attack_LeftstepPunch_Item2_Var2_Basic,35025,1,Left Punch
SoulFighter_Attack_RightstepPunch_Item2_Var2_Charge,35026,1,Extreme Right Punch
SoulFighter_Attack_LeftstepPunch_Item2_Var2_Charge,35027,1,Extreme Left Punch
SoulFighter_Attack_RightstepPunch_Item2_Var3_Basic,35028,1,Left Punch
SoulFighter_Attack_LeftstepPunch_Item2_Var3_Basic,35029,1,Right Punch
SoulFighter_Attack_RightstepPunch_Item2_Var3_Charge,35030,1,Extreme Right Punch
SoulFighter_Attack_LeftstepPunch_Item2_Var3_Charge,35031,1,Extreme Left Punch
SoulFighter_Attack_Leftkick_Item_Lv1,35032,1,Breeze Kick
SoulFighter_Attack_Violently_Item3_Var1,35033,1,Extreme Dragonfury
SoulFighter_Attack_Violently_Item3_Var1_combo1,35034,1,Extreme Dragonfury
SoulFighter_Attack_Violently_Item3_Var1_combo2,35035,1,Extreme Dragonfury
SoulFighter_Attack_Violently_Item3_Var1_combo3,35036,1,Extreme Dragonfury
SoulFighter_Attack_Violently_Item3_Var1_combo4,35037,1,Extreme Dragonfury
SoulFighter_Attack_Violently_Item3_Var2,35038,1,Extreme Dragonfury
SoulFighter_Attack_Violently_Item3_Var2_combo1,35039,1,Extreme Dragonfury
SoulFighter_Attack_Violently_Item3_Var2_combo2,35040,1,Extreme Dragonfury
SoulFighter_Attack_Violently_Item3_Var2_combo3,35041,1,Extreme Dragonfury
